gain,respons_time
84.000000,24.654000
84.000000,24.839000
84.000000,24.263000
84.000000,25.645000
84.000000,25.610000
84.000000,26.829000
84.000000,26.789000
84.000000,25.863000
84.000000,24.316000
84.000000,24.847000
84.000000,24.714000
84.000000,24.255000
84.000000,26.507000
84.000000,24.517000
84.000000,24.332000
84.000000,26.532000
84.000000,25.721000
84.000000,26.129000
84.000000,25.254000
84.000000,24.271000
84.000000,26.600000
84.000000,27.079000
84.000000,25.674000
84.000000,24.300000
84.000000,26.890000
84.000000,25.041000
84.000000,27.015000
84.000000,24.397000
84.000000,26.680000
84.000000,27.465000
84.000000,25.500000
84.000000,27.111000
84.000000,24.300000
84.000000,25.956000
84.000000,26.998000
85.000000,20.391000
85.000000,20.310000
85.000000,20.355000
85.000000,20.455000
85.000000,26.470000
85.000000,20.451000
85.000000,20.149000
85.000000,20.436000
85.000000,20.672000
85.000000,20.471000
85.000000,20.165000
85.000000,20.068000
85.000000,20.266000
85.000000,20.278000
85.000000,20.395000
85.000000,20.245000
85.000000,20.177000
85.000000,20.238000
85.000000,20.153000
85.000000,20.209000
85.000000,20.085000
85.000000,20.459000
85.000000,20.343000
85.000000,20.157000
85.000000,20.601000
85.000000,20.391000
85.000000,20.230000
85.000000,20.319000
85.000000,20.141000
85.000000,20.136000
85.000000,20.254000
85.000000,20.363000
85.000000,20.217000
85.000000,20.234000
85.000000,20.217000
85.000000,20.125000
85.000000,20.145000
85.000000,20.331000
85.000000,20.274000
85.000000,19.984000
85.000000,20.596000
85.000000,20.338000
85.000000,20.432000
85.000000,20.274000
85.000000,20.367000
85.000000,20.230000
85.000000,20.157000
85.000000,20.029000
85.000000,20.117000
85.000000,20.213000
