gain,respons_time
79.000000,123.900000
79.000000,445.054000
79.000000,110.615000
79.000000,175.013000
79.000000,157.063000
79.000000,570.709000
79.000000,372.392000
79.000000,96.701000
79.000000,429.106000
79.000000,324.867000
79.000000,156.395000
79.000000,286.495000
79.000000,66.869000
79.000000,268.803000
79.000000,300.045000
79.000000,5.165000
79.000000,483.229000
79.000000,16.947000
79.000000,79.804000
79.000000,204.276000
80.000000,69.011000
80.000000,160.139000
80.000000,36.613000
80.000000,107.534000
80.000000,112.870000
80.000000,36.689000
80.000000,160.341000
80.000000,75.138000
80.000000,281.723000
80.000000,306.215000
80.000000,82.207000
80.000000,183.277000
80.000000,295.641000
80.000000,479.935000
80.000000,24.606000
80.000000,14.297000
80.000000,184.055000
80.000000,194.476000
80.000000,286.138000
80.000000,91.702000
80.000000,200.812000
80.000000,296.385000
80.000000,57.242000
80.000000,410.610000
80.000000,21.087000
80.000000,119.594000
80.000000,123.248000
80.000000,123.872000
80.000000,291.205000
80.000000,117.532000
80.000000,136.729000
80.000000,72.186000
80.000000,45.452000
80.000000,386.202000
80.000000,88.705000
80.000000,332.096000
80.000000,19.135000
80.000000,72.408000
80.000000,126.225000
80.000000,229.530000
80.000000,110.546000
80.000000,305.801000
80.000000,168.134000
80.000000,276.547000
80.000000,291.190000
80.000000,362.703000
80.000000,312.584000
80.000000,285.598000
80.000000,103.782000
80.000000,173.916000
81.000000,303.258000
81.000000,27.863000
81.000000,25.354000
81.000000,114.896000
81.000000,13.600000
81.000000,25.551000
81.000000,32.346000
81.000000,298.227000
81.000000,133.631000
81.000000,41.044000
81.000000,83.010000
81.000000,106.597000
81.000000,68.803000
81.000000,92.805000
81.000000,29.321000
81.000000,110.907000
81.000000,56.447000
81.000000,325.137000
81.000000,53.075000
81.000000,172.958000
81.000000,86.313000
81.000000,119.102000
81.000000,438.215000
81.000000,49.490000
81.000000,269.171000
81.000000,90.328000
81.000000,55.754000
81.000000,269.184000
81.000000,35.179000
81.000000,37.152000
81.000000,74.662000
81.000000,440.060000
81.000000,56.535000
81.000000,44.878000
81.000000,94.139000
81.000000,78.232000
81.000000,130.449000
81.000000,79.162000
81.000000,41.236000
81.000000,38.816000
81.000000,194.247000
81.000000,42.698000
81.000000,148.805000
81.000000,45.203000
81.000000,29.027000
81.000000,13.942000
81.000000,357.959000
81.000000,65.386000
81.000000,45.147000
81.000000,81.051000
82.000000,54.885000
82.000000,153.926000
82.000000,221.492000
82.000000,203.094000
82.000000,33.668000
82.000000,27.603000
82.000000,97.564000
82.000000,17.322000
82.000000,55.219000
82.000000,46.695000
82.000000,164.640000
82.000000,62.248000
82.000000,9.209000
82.000000,93.322000
82.000000,37.636000
82.000000,24.894000
82.000000,113.967000
82.000000,54.502000
82.000000,66.618000
82.000000,15.912000
82.000000,17.338000
82.000000,51.364000
82.000000,10.244000
82.000000,29.894000
82.000000,24.214000
82.000000,73.265000
82.000000,67.553000
82.000000,32.625000
82.000000,137.347000
82.000000,58.949000
82.000000,24.476000
82.000000,11.335000
82.000000,25.148000
82.000000,53.250000
82.000000,41.869000
82.000000,71.508000
82.000000,41.809000
82.000000,187.393000
82.000000,149.684000
82.000000,148.875000
82.000000,152.548000
82.000000,55.891000
82.000000,31.631000
82.000000,268.223000
82.000000,43.215000
82.000000,43.352000
82.000000,94.389000
82.000000,200.698000
82.000000,103.445000
82.000000,199.502000
83.000000,20.894000
83.000000,36.301000
83.000000,6.166000
83.000000,23.189000
83.000000,15.395000
83.000000,36.748000
83.000000,123.908000
83.000000,30.767000
83.000000,31.613000
83.000000,19.455000
83.000000,9.828000
83.000000,40.486000
83.000000,28.237000
83.000000,3.674000
83.000000,5.880000
83.000000,44.938000
83.000000,13.977000
83.000000,27.520000
83.000000,40.946000
83.000000,18.895000
83.000000,24.487000
83.000000,19.089000
83.000000,8.093000
83.000000,58.742000
83.000000,42.508000
83.000000,64.897000
83.000000,24.365000
83.000000,13.368000
83.000000,130.694000
83.000000,6.981000
83.000000,39.390000
83.000000,22.690000
83.000000,13.001000
83.000000,41.546000
83.000000,16.603000
83.000000,125.426000
83.000000,33.104000
83.000000,29.844000
83.000000,78.847000
83.000000,94.078000
83.000000,91.435000
83.000000,66.851000
83.000000,23.664000
83.000000,40.909000
83.000000,75.072000
83.000000,19.238000
83.000000,57.042000
83.000000,41.868000
83.000000,87.411000
83.000000,74.645000
84.000000,62.778000
84.000000,4.032000
84.000000,35.359000
84.000000,18.755000
84.000000,56.562000
84.000000,17.015000
84.000000,6.026000
84.000000,24.986000
84.000000,33.833000
84.000000,29.486000
84.000000,33.043000
84.000000,17.479000
84.000000,18.736000
84.000000,24.689000
84.000000,11.973000
84.000000,8.846000
84.000000,5.574000
84.000000,49.961000
84.000000,19.879000
84.000000,8.108000
84.000000,30.054000
84.000000,32.757000
84.000000,18.094000
84.000000,20.057000
84.000000,13.954000
84.000000,4.910000
84.000000,6.248000
84.000000,23.823000
84.000000,3.565000
84.000000,21.603000
84.000000,20.918000
84.000000,35.395000
84.000000,44.027000
84.000000,17.442000
84.000000,8.475000
84.000000,24.133000
84.000000,56.442000
84.000000,21.479000
84.000000,13.297000
84.000000,24.773000
84.000000,19.351000
84.000000,89.069000
84.000000,36.414000
84.000000,89.376000
84.000000,21.325000
84.000000,24.314000
84.000000,12.121000
84.000000,15.316000
84.000000,7.001000
84.000000,18.816000
85.000000,27.384000
85.000000,14.211000
85.000000,36.141000
85.000000,23.548000
85.000000,19.464000
85.000000,19.649000
85.000000,10.549000
85.000000,9.676000
85.000000,12.238000
85.000000,6.284000
85.000000,6.356000
85.000000,22.018000
85.000000,3.407000
85.000000,11.380000
85.000000,19.572000
85.000000,82.151000
85.000000,19.762000
85.000000,28.438000
85.000000,11.287000
85.000000,9.220000
85.000000,36.887000
85.000000,4.149000
85.000000,28.701000
85.000000,7.399000
85.000000,13.430000
85.000000,3.061000
85.000000,23.380000
85.000000,12.644000
85.000000,22.215000
85.000000,21.780000
85.000000,5.348000
85.000000,5.824000
85.000000,10.494000
85.000000,21.519000
85.000000,21.083000
85.000000,13.821000
85.000000,20.551000
85.000000,11.421000
85.000000,14.155000
85.000000,35.863000
85.000000,15.653000
85.000000,80.096000
85.000000,42.501000
85.000000,29.357000
85.000000,43.912000
85.000000,17.708000
85.000000,7.432000
85.000000,34.989000
85.000000,17.067000
85.000000,9.619000
